SD_ID,BRANCH,F_ID,F_NAME,GPA,ENTRY-GPA,STATUS,ADMITACADYEAR,ACADYEAR,SEMESTER,STUDENTSTATUS.STUDENTSTATUS,S_NAME,S_TYPE,PID,P_NAME,R_NAME,OUTLAY,ENTRYNAME,CHOICENAME,,,,
76566,DCM,22,INFO,3.27,3.74,40,2561,2564,3,40,วิทยาลัยเทคนิคนครศรีธรรมราช,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
76709,DCA,22,INFO,3.75,2.69,40,2561,2564,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,Admission,"มากกว่า 25,000 บาทต่อเดือน",,,,
76737,DCA,22,INFO,3.19,2.57,40,2561,2564,2,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76767,DCA,22,INFO,3,2.61,40,2561,2564,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76768,DCM,22,INFO,2.07,1.94,40,2561,2564,3,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,Admission,"มากกว่า 25,000 บาทต่อเดือน",,,,
76827,DCA,22,INFO,2.72,2.57,40,2561,2564,2,40,ท่าแซะรัชดาภิเษก,โรงเรียนทั่วไป,86,ชุมพร,ภาคใต้,BDB,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76859,DCM,22,INFO,2.92,2.29,40,2561,2564,3,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงอิสระ,"มากกว่า 25,000 บาทต่อเดือน",,,,
76880,DCA,22,INFO,2.76,2.99,40,2561,2564,2,40,กำแพงวิทยา,โรงเรียนทั่วไป,91,สตูล,ภาคใต้,BDB,Admission,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
76913,MTA,22,INFO,3.12,3,40,2561,2564,3,40,พิปูนสังฆรักษ์ประชาอุทิศ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงอิสระ,"12,500-25,000 บาทต่อเดือน",,,,
76944,DCM,22,INFO,2.88,3.16,40,2561,2564,3,40,พรหมานุสรณ์ เพชรบุรี,โรงเรียนทั่วไป,76,เพชรบุรี,ภาคตะวันตก,BDB,Admission,"12,500-25,000 บาทต่อเดือน",,,,
76946,DCM,22,INFO,2.61,2.22,40,2561,2564,3,40,ดาวรุ่งวิทยา,โรงเรียนทั่วไป,83,ภูเก็ต,ภาคใต้,BDB,รับตรงอิสระ,"มากกว่า 25,000 บาทต่อเดือน",,,,
77364,DCM,22,INFO,2.44,2.96,40,2561,2564,3,40,วิทยาลัยอาชีวศึกษาสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงอิสระ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
77384,DCA,22,INFO,2.4,2.6,40,2561,2564,2,40,วิทยาลัยอาชีวศึกษาสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDB,รับตรงอิสระ,"มากกว่า 25,000 บาทต่อเดือน",,,,
77484,DCA,22,INFO,2.68,2.73,40,2561,2564,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงอิสระ,"มากกว่า 25,000 บาทต่อเดือน",,,,
77485,DCA,22,INFO,3.02,3.2,40,2561,2564,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDB,รับตรงอิสระ,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78285,IT,22,INFO,3.53,3.43,40,2562,2565,2,40,ทีปราษฎร์พิทยา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78300,MTA,22,INFO,3.19,3.05,40,2562,2565,3,40,หาดใหญ่วิทยาลัย,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78309,IT,22,INFO,3.61,3.14,40,2562,2565,2,40,ย่านตาขาวรัฐชนูปถัมภ์,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78318,IT,22,INFO,3.35,2.84,40,2562,2565,2,40,ดีบุกพังงาวิทยายน,โรงเรียนมีชื่อเสียง,82,พังงา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78346,MTA,22,INFO,3.21,3.09,40,2562,2565,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78360,DCM,22,INFO,3.73,2.23,40,2562,2565,3,40,พัทลุง,โรงเรียนมีชื่อเสียง,93,พัทลุง,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
78370,DCA,22,INFO,3.79,3.26,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
78383,IT,22,INFO,3.41,2.92,40,2562,2565,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78406,DCM,22,INFO,3.73,3.14,40,2562,2565,3,40,สามัคคีศึกษา,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,โควตานักกีฬา,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78408,DCA,22,INFO,3.12,3.03,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78428,IT,22,INFO,3.39,3.52,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78433,DCM,22,INFO,3.55,2.96,40,2562,2565,3,40,วิเชียรมาตุ,โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78438,DCM,22,INFO,2.27,2.13,40,2562,2565,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
78440,MTA,22,INFO,3.56,3.17,40,2562,2566,1,40,สุไหงโก-ลก,โรงเรียนทั่วไป,96,นราธิวาส,ภาคใต้,BDC,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78446,IT,22,INFO,3.35,3.07,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78450,MTA,22,INFO,2.71,2.86,40,2562,2565,3,40,วิทยาลัยการอาชีพห้วยยอด,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78452,IT,22,INFO,3.26,2.83,40,2562,2565,2,40,หาดใหญ่วิทยาลัย,โรงเรียนมีชื่อเสียง,90,สงขลา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78461,DCA,22,INFO,2.86,2.58,40,2562,2565,3,40,หารเทารังสีประชาสรรค์,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78490,DCA,22,INFO,2.95,2.71,40,2562,2565,3,40,พุนพินพิทยาคม,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78493,MTA,22,INFO,3.57,2.97,40,2562,2565,3,40,พัทลุง,โรงเรียนมีชื่อเสียง,93,พัทลุง,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78501,DCM,22,INFO,3.67,3.18,40,2562,2565,3,40,เบญจมราชูทิศ นครศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78506,MTA,22,INFO,3.45,3.05,40,2562,2565,3,40,มัธยมสิริวัณวรี 2 สงขลา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDC,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78507,DCA,22,INFO,2.88,3.49,40,2562,2565,3,40,วิทยาลัยอาชีวศึกษาเชียงราย,โรงเรียนทั่วไป,57,เชียงราย,ภาคเหนือ,BDC,รับตรงร่วมกัน,"มากกว่า 25,000 บาทต่อเดือน",,,,
78553,MTA,22,INFO,2.96,3.04,40,2562,2565,3,40,สุราษฏร์พิทยา2,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78554,DCM,22,INFO,3.59,2.42,40,2562,2565,3,40,สุราษฎร์พิทยา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78555,DCM,22,INFO,3.2,2.63,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78571,IT,22,INFO,3.71,2.78,40,2562,2565,2,40,สาธิตเทศบาลวัดเพชรจริก,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78574,MTA,22,INFO,2.77,2.81,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78587,DCA,22,INFO,3.08,3.06,40,2562,2565,3,40,เกาะสมุย,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78601,MTA,22,INFO,2.84,2.81,40,2562,2565,3,40,พัทลุง,โรงเรียนมีชื่อเสียง,93,พัทลุง,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78602,DCM,22,INFO,3.03,2.51,40,2562,2565,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78610,DCA,22,INFO,2.89,2.92,40,2562,2565,3,40,จรัสพิชากร,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78620,IT,22,INFO,3.31,3.27,40,2562,2565,2,40,เมืองกระบี่,โรงเรียนทั่วไป,81,กระบี่,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"12,500-25,000 บาทต่อเดือน",,,,
78621,MTA,22,INFO,2.6,3.62,40,2562,2565,3,40,วิทยาลัยเทคโนโลยีหาดใหญ่อำนวยวิทย์,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78628,IT,22,INFO,3.62,3.27,40,2562,2565,2,40,ประทีปศาสน์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78653,DCA,22,INFO,3.24,3.17,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78660,MTA,22,INFO,2.64,2.94,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78661,MTA,22,INFO,2.7,2.68,40,2562,2565,3,40,พนมเบญจา,โรงเรียนทั่วไป,81,กระบี่,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78662,DCA,22,INFO,3.07,2.92,40,2562,2565,3,40,บูรณะรำลึก,โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDC,โควตาโรงเรียนมาตรฐาน,"มากกว่า 25,000 บาทต่อเดือน",,,,
78665,DCA,22,INFO,3.2,2.78,40,2562,2565,3,40,เตรียมอุดมศึกษาสุวินทวงศ์,โรงเรียนทั่วไป,10,กรุงเทพมหานคร,กรุงเทพฯและปริมณฑล,BDC,รับตรงร่วมกัน,"12,500-25,000 บาทต่อเดือน",,,,
78680,IT,22,INFO,3.45,3.16,40,2562,2565,2,40,ปัญญาสารธรรมมูลนิธิ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78698,IT,22,INFO,3.14,3.46,40,2562,2565,2,40,ศาสนูปถัมภ์ปากพะยูนมูลนิธิ,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDC,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78714,IT,22,INFO,3.07,2.89,40,2562,2565,2,40,เกาะสมุย,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78718,DCA,22,INFO,3.12,2.58,40,2562,2565,3,40,นราธิวาส,โรงเรียนมีชื่อเสียง,96,นราธิวาส,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78722,MTA,22,INFO,3.41,2.87,40,2562,2566,1,40,พรหมคีรีพิทยาคม,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78726,DCA,22,INFO,2.88,2.85,40,2562,2565,3,40,ป่าพะยอมพิทยาคม,โรงเรียนทั่วไป,93,พัทลุง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78727,DCA,22,INFO,3.15,2.93,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78733,IT,22,INFO,2.83,3.14,40,2562,2565,2,40,เกาะสมุย,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78767,MTA,22,INFO,3.5,3.22,40,2562,2565,3,40,รัษฎา,โรงเรียนทั่วไป,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78780,DCA,22,INFO,2.62,2.8,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78783,MTA,22,INFO,2.88,3.55,40,2562,2565,3,40,วิทยาลัยเทคนิคสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78790,IT,22,INFO,3.64,3.25,40,2562,2565,2,40,ประทีปศาสน์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78813,IT,22,INFO,3.12,3.1,40,2562,2565,2,40,หัวไทรบำรุงราษฎร์,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78837,IT,22,INFO,3.91,3.31,40,2562,2565,2,40,ดีบุกพังงาวิทยายน,โรงเรียนมีชื่อเสียง,82,พังงา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78845,DCA,22,INFO,3.15,2.93,40,2562,2565,3,40,วิทยาลัยเทคโนโลยีหาดใหญ่อำนวยวิทย์,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78851,IT,22,INFO,3.61,2.66,40,2562,2565,2,40,พัทลุง,โรงเรียนมีชื่อเสียง,93,พัทลุง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78879,IT,22,INFO,3.37,2.56,40,2562,2565,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78890,DCA,22,INFO,2.87,2.97,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78901,IT,22,INFO,3.11,3.09,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
78902,MTA,22,INFO,2.52,2.75,40,2562,2565,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78907,DCA,22,INFO,3.47,2.98,40,2562,2565,3,40,บูรณะรำลึก,โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78908,DCM,22,INFO,3.18,3.17,40,2562,2565,3,40,วชิรานุกูล,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78915,DCM,22,INFO,3.32,3.02,40,2562,2565,3,40,ท่านครญาณวโรภาสอุทิศ,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78924,DCA,22,INFO,2.75,2.88,40,2562,2565,3,40,วิทยาลัยอาชีวศึกษาสุราษฎร์ธานี,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
78926,DCA,22,INFO,3.28,2.78,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78938,IT,22,INFO,3.1,2.69,40,2562,2565,2,40,สุราษฎร์ธานี,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78955,MTA,22,INFO,2.83,2.66,40,2562,2565,3,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78965,MTA,22,INFO,2.95,2.59,40,2562,2565,3,40,สุราษฎร์ธานี,โรงเรียนมีชื่อเสียง,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
78979,MTA,22,INFO,2.63,2.92,40,2562,2566,1,40,กัลยาณีศรีธรรมราช,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
78996,DCA,22,INFO,2.92,2.6,40,2562,2565,3,40,กะทู้วิทยา,โรงเรียนทั่วไป,83,ภูเก็ต,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
79016,IT,22,INFO,2.91,2.77,40,2562,2565,2,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79019,DCA,22,INFO,2.99,2.91,40,2562,2565,3,40,วิเชียรมาตุ,โรงเรียนมีชื่อเสียง,92,ตรัง,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79033,MTA,22,INFO,2.86,2.96,40,2562,2565,3,40,ท่าศาลาประสิทธิ์ศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79042,IT,22,INFO,3.16,2.58,40,2562,2565,2,40,สตรีภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
79050,IT,22,INFO,3.59,3.25,40,2562,2565,2,40,รุ่งโรจน์วิทยา,โรงเรียนทั่วไป,90,สงขลา,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79055,DCM,22,INFO,3.38,2.78,40,2562,2565,3,40,มัดร่อซาตุลอุลูมิดดีน,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"มากกว่า 25,000 บาทต่อเดือน",,,,
79063,MTA,22,INFO,3.52,3.27,40,2562,2565,3,40,สวนศรีวิทยา,โรงเรียนทั่วไป,86,ชุมพร,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79067,IT,22,INFO,2.6,2.05,40,2562,2565,2,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงร่วมกัน,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79071,IT,22,INFO,3.5,3.13,40,2562,2565,3,40,ศรีธรรมราชศึกษา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79098,DCM,22,INFO,3.45,3.55,40,2562,2565,3,40,เทพสถิตวิทยา,โรงเรียนทั่วไป,36,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,BDC,โควตาผู้มีความสามารถทางด้านวิทยาศาสตร์,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79116,DCM,22,INFO,3.79,3.64,40,2562,2565,3,40,เฉลิมพระเกียรติสมเด็จพระศรีนครินทร์ ภูเก็ต,โรงเรียนมีชื่อเสียง,83,ภูเก็ต,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79128,DCA,22,INFO,2.93,2.56,40,2562,2565,3,40,เทพมิตรศึกษา,โรงเรียนทั่วไป,84,สุราษฎร์ธานี,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"12,500-25,000 บาทต่อเดือน",,,,
79133,MTA,22,INFO,3.24,3.15,40,2562,2565,3,40,นบพิตำวิทยา,โรงเรียนทั่วไป,80,นครศรีธรรมราช,ภาคใต้,BDC,รับตรงทั่วประเทศด้วย Portfolio,"น้อยกว่า 12,500 บาทต่อเดือน",,,,
79148,IT,22,INFO,3.61,2.9,40,2562,2565,2,40,เตรียมอุดมศึกษาภาคใต้,โรงเรียนมีชื่อเสียง,80,นครศรีธรรมราช,ภาคใต้,BDC,โควตา 14 จังหวัดภาคใต้และประจวบคีรีขันธ์,"มากกว่า 25,000 บาทต่อเดือน",,,,
